id,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,calculated_host_listings_count
14154461,16,1,1,1,640,2,1500,1,1125,29,59,82,82,9,11
14154515,6,1,1,1,396,1,1000,1,1125,23,53,76,76,37,11
14154560,6,1,1,1,426,1,1000,1,1125,28,58,80,80,29,11
14154807,1,8,1,4,640,1,0,1,1125,0,30,59,329,2,8
14158491,4,1,1,2,1310,4,300,1,90,17,47,77,77,76,46
14159406,1,1,1,1,1158,1,200,1,1125,0,0,0,0,16,3
14164127,4,1,1,2,1310,2,300,1,1125,30,60,90,365,36,5
14170304,6,1,2,3,2802,2,300,2,1125,18,38,68,336,28,25
14175667,6,2,2,2,2802,4,500,1,1125,6,22,42,124,196,6
14176170,2,1,1,1,1005,1,500,2,365,29,59,88,358,4,2
14180637,12,2,3,6,5490,8,500,2,100,11,23,35,295,9,18
14186929,1,8,1,1,1097,1,0,1,1125,1,29,57,328,0,8
14188342,2,1,1,1,1797,1,300,2,1125,20,47,77,352,19,25
14188621,3,1,1,1,1127,1,305,2,60,11,28,53,139,85,1
14189235,6,1,2,3,2498,2,300,2,1125,15,45,75,350,21,25
14189752,6,1,2,3,2802,2,300,2,1125,9,39,69,344,13,25
14190683,2,1,1,1,1340,1,0,1,1125,8,16,39,113,101,17
14196936,2,1,1,1,1677,1,0,1,1125,3,26,56,143,153,9
14204855,4,1,1,2,1891,2,300,3,1125,29,59,89,357,3,5
14206272,1,1,1,1,1220,1,0,2,1125,0,0,0,0,0,1
14213925,8,4,4,4,4295,7,250,1,1125,22,50,80,80,28,5
14214031,5,1,1,3,2681,4,300,2,30,15,34,64,154,36,11
14226179,8,8,1,8,488,1,500,1,1125,30,60,90,179,11,9
14226836,4,1,1,1,1340,2,500,1,1125,16,36,55,55,63,16
14228510,2,1,0,1,1950,2,0,2,1125,12,34,49,321,62,3
14232060,6,1,0,3,2592,4,350,2,1125,7,24,51,312,84,13
14233266,4,1,1,1,1586,2,400,2,1125,3,12,26,104,119,10
14239108,8,4,1,8,427,1,420,1,1125,29,55,85,358,57,6
14240726,3,2,2,2,3777,1,0,3,1125,0,28,58,58,1,10
14241124,6,2,3,3,2894,1,0,2,1125,2,8,10,249,99,2
14241304,6,2,3,3,2681,1,0,2,1125,2,4,6,221,98,2
14242595,4,1,1,2,3690,1,0,1,1125,24,54,77,197,0,11
14262801,2,1,1,1,793,1,0,1,1125,26,56,86,134,22,13
14263132,2,1,1,1,793,1,0,1,1125,30,60,90,138,4,13
14263329,3,1,1,1,976,2,350,1,1125,23,53,83,131,25,13
14272548,4,1,2,2,2193,4,0,2,1125,13,29,41,117,132,2
14275274,2,1,1,1,1188,2,0,2,1125,24,54,77,159,5,4
14276449,6,1,1,3,1860,4,152,1,365,7,13,27,267,99,33
14281617,2,1,1,1,4569,1,0,2,30,29,59,89,89,2,1
14286097,3,1,1,3,1371,1,0,2,1125,0,0,0,121,87,2
14286643,4,1,0,1,2193,2,475,1,31,6,19,47,47,112,16
14293002,2,1,1,1,883,1,0,1,10,7,33,62,62,169,3
14294318,2,1,1,1,1189,1,0,1,30,0,0,0,0,11,1
14302582,2,1,0,1,1889,1,0,2,1112,22,52,80,85,59,5
14302632,8,2,2,5,3965,4,300,3,1125,29,59,89,356,0,5
14305179,6,1,1,4,609,1,288,28,1125,30,60,90,90,2,4
14305998,2,1,0,2,2013,2,500,3,1124,0,0,0,0,33,5
14307560,2,1,1,2,1586,1,0,1,1125,26,56,86,356,1,79
14307660,4,1,1,3,2806,4,0,1,7,29,47,67,157,0,18
14312078,5,1,1,3,2867,4,0,2,1125,12,32,55,146,117,11
14321526,2,3,1,2,1006,1,0,1,1125,30,60,90,360,1,41
14322087,3,1,1,1,1494,2,400,2,1125,7,24,47,127,83,10
14322277,2,1,1,2,1586,1,0,1,1125,26,56,86,356,0,79
14322439,2,1,1,2,1586,1,0,1,1125,26,56,86,356,3,79
14322506,2,1,4,2,1586,1,0,1,1125,27,57,87,357,2,79
14322558,2,1,4,2,1586,1,0,1,1125,26,56,86,356,0,79
14322882,4,1,2,2,2346,1,0,2,1125,10,16,25,175,121,1
14324019,1,3,1,1,793,1,0,1,1125,26,56,86,356,7,79
14324598,2,1,1,1,883,2,0,2,1125,22,52,82,82,62,8
14325022,1,3,1,1,792,1,0,1,1125,27,57,86,357,1,79
14325163,1,3,1,1,792,1,0,1,1125,28,58,87,358,10,79
14325277,1,1,1,1,1189,1,0,1,1125,26,56,86,356,1,79
14325415,1,1,1,1,1189,1,0,1,1125,27,57,87,357,1,79
14325506,1,1,1,1,1189,1,0,1,1125,27,57,87,357,2,79
14326909,3,1,1,1,3046,2,0,3,99,29,59,89,89,13,12
14327054,7,3,3,3,6801,1,0,3,1125,22,52,78,348,27,1
14332624,5,1,1,3,2102,4,500,1,30,8,37,62,64,99,5
14333133,7,1,1,4,2406,3,600,2,1125,16,43,72,342,132,5
14342048,10,2,2,4,3660,2,199,6,1125,0,7,22,275,13,1
14346838,8,1,2,2,2010,2,500,1,1125,30,60,90,90,11,16
14348767,4,1,2,2,1401,1,600,1,1125,27,57,87,175,21,2
14351656,8,1,1,4,2955,4,400,2,15,7,22,37,111,94,8
14351690,10,1.5,2,5,4514,4,450,2,14,4,13,40,124,87,7
14358936,4,1,1,4,335,1,350,1,365,30,60,90,361,41,6
14359585,1,1,1,1,335,1,0,1,1125,30,60,90,365,0,3
14361418,1,4,1,1,335,1,0,1,1125,0,0,0,0,32,6
14362610,2,1,1,1,853,1,0,1,10,14,44,74,74,188,3
14371475,6,2,2,4,6092,1,914,1,1125,28,58,88,363,0,2
14377387,2,1,1,1,1493,1,0,1,15,29,59,89,364,0,1
14390580,1,1,1,1,793,1,200,1,1125,0,0,0,0,9,3
14391511,2,4,1,1,762,1,0,1,1125,29,59,89,362,3,6
14391583,8,4,1,8,427,1,420,1,1125,29,59,89,362,17,6
14391627,2,4,1,1,762,1,0,1,1125,29,59,89,362,6,6
14392193,6,1,1,3,2409,4,500,1,1125,0,0,1,249,51,3
14395868,2,1,1,1,2467,1,457,1,1125,28,58,88,363,0,2
14395919,4,1,0,1,2163,2,400,1,1125,17,47,68,68,121,16
14396024,5,1,3,3,2620,3,438,3,1125,18,28,38,275,58,2
14397837,4,1,2,3,1310,2,300,1,32,14,44,74,161,18,1
14406676,4,1,1,2,1708,2,400,2,300,4,30,55,318,75,18
14407733,3,1,1,1,1494,2,500,1,1125,2,7,20,262,146,1
14415401,2,1,1,1,1523,1,457,30,1125,23,53,83,358,0,2
14421878,6,2,3,3,3747,5,750,2,1124,19,49,79,160,96,19
14431288,7,3,4,4,5513,7,700,3,365,9,29,56,331,20,1
14446762,2,1,1,1,1188,1,500,1,1125,30,60,90,180,0,1
14455019,2,1,1,1,1097,1,0,1,1125,23,53,83,83,51,3
14455163,4,1,1,2,1525,2,305,3,1125,0,0,0,0,5,3
14459792,4,1,1,3,1006,4,0,2,7,0,0,0,0,17,1
14461445,3,1,0,1,1614,2,500,1,1125,16,46,67,67,86,16
14461587,5,1,1,3,1067,1,400,7,1125,23,53,83,84,5,1
14464882,6,1,2,3,3202,4,500,1,1125,9,37,53,320,23,7
14466150,4,1,0,2,1677,2,500,1,1125,5,21,49,135,121,3
14467056,6,1,2,3,2742,2,305,3,99,18,36,66,156,44,12
14475653,2,2,1,1,823,1,0,1,1125,0,0,0,0,0,1
14476630,2,1,1,2,1005,1,0,5,1125,27,57,87,360,0,6
14477008,2,1,1,1,2193,1,0,30,1125,24,54,84,359,0,6
14477402,2,1,1,1,1493,1,0,14,1125,29,59,89,179,0,6
14479812,2,1,1,1,640,1,0,1,1125,0,0,0,137,4,3
14489759,4,1,2,2,1767,2,200,5,90,0,7,33,44,30,14
14489983,4,1,1,2,1310,4,0,1,1125,0,5,10,249,153,7
14490478,2,1,1,1,1584,1,0,5,14,29,59,88,95,18,14
14490959,4,2,2,2,7015,1,0,30,60,0,0,0,89,5,1
14492421,6,2,2,2,3202,1,0,1,1125,29,59,89,361,2,38
14506580,8,1,3,4,2437,6,762,2,1124,12,32,56,147,109,2
14516520,2,1,1,1,1889,1,0,2,30,9,23,41,121,103,5
14523021,2,1,1,1,1675,1,300,1,1125,10,40,69,70,28,6
14525203,8,4,1,8,335,1,349,1,1125,0,0,0,0,13,6
14529227,2,1,1,1,1127,2,398,2,60,27,57,87,173,15,3
14531415,4,1,0,2,1586,2,500,1,1125,7,32,62,150,118,3
14541211,5,1.5,2,3,1767,2,390,1,60,27,57,87,173,12,3
14541598,4,1,1,2,1432,2,244,30,1125,1,31,53,326,8,7
14542812,6,1,2,3,3141,4,0,2,1125,10,23,34,159,15,14
14550469,5,1,1,3,2193,4,200,2,15,9,10,10,156,102,5
14552017,2,1,1,1,2285,2,750,1,180,29,59,89,364,1,9
14552624,3,1,1,3,1584,2,750,1,365,30,60,90,365,1,9
14556439,2,1,1,1,1494,1,8906,2,1125,0,0,0,0,0,1
14557118,4,1,1,2,1675,2,399,1,52,12,32,49,49,106,3
14559030,4,2,1,4,457,1,450,1,30,29,59,89,361,5,7
14559156,2,2,1,2,1005,1,0,1,30,29,59,89,361,0,7
14559251,2,2,1,2,701,1,500,1,30,29,59,89,361,1,7
14564216,2,1,1,1,1401,1,0,2,60,25,55,85,170,74,6
14569313,2,1,1,1,1098,1,200,3,1125,2,2,2,2,2,57
14579051,7,2,2,4,2802,4,300,1,1125,30,60,89,361,0,1
14579516,7,2,1,4,2501,1,0,2,31,0,0,0,0,1,1
14582309,5,1,1,2,1097,3,500,2,1125,10,38,54,144,113,5
14595720,1,2,4,1,609,1,0,30,1125,30,60,90,365,3,13
14596481,4,13,1,2,1006,2,1100,1,1125,30,60,90,363,0,12
14597537,12,2,1,1,487,1,500,1,1125,30,60,90,363,0,1
14603819,10,1.5,2,5,4514,4,450,2,14,4,13,40,124,33,8
14605851,6,1,1,3,853,1,500,1,1125,0,0,0,258,90,2
14608937,3,1,1,2,670,1,366,2,1125,9,39,69,131,25,3
14610044,8,1,1,4,3202,4,500,1,50,0,0,0,0,0,3
14615526,4,13,1,2,2013,1,0,1,1125,30,60,90,365,1,12
14616512,6,13,1,4,2989,1,0,1,1125,30,60,90,362,0,12
14627563,6,1,1,3,2409,3,500,2,1125,14,39,69,154,103,12
14629184,5,1,1,3,2254,4,200,2,1125,11,27,44,295,108,13
14630481,10,8,1,10,5002,1,0,1,1125,30,60,90,365,1,12
14630899,8,13,1,8,3995,1,0,1,1125,30,60,90,365,0,12
14675165,2,1,1,1,2498,1,0,1,1125,29,59,61,61,2,7
14675855,5,1.5,1,2,1432,2,300,2,1125,30,60,90,90,52,8
14681277,2,1,1,1,762,1,200,2,14,27,57,87,174,60,3
14684017,7,1,2,3,1340,3,213,2,1125,12,42,66,331,88,1
14696058,2,1,1,2,1188,1,0,1,14,27,45,75,347,48,1
14696196,2,1,1,2,2010,1,0,1,1125,23,53,76,76,0,7
14698869,10,9,1,1,488,1,550,1,1125,0,0,0,271,1,12
14700992,8,1,1,4,1006,2,400,1,7,12,36,55,319,55,16
14701560,3,1,1,2,1097,1,600,1,1125,29,59,89,95,23,3
14703453,4,1,2,2,2470,2,200,2,1125,11,27,47,168,16,14
14704651,4,1,0,2,1523,2,0,2,1125,10,40,53,135,173,1
14715348,2,1.5,1,1,1310,2,0,2,1125,6,28,57,57,159,1
14716647,3,1,1,1,487,1,152,1,1125,4,8,38,124,54,10
14718228,2,1,1,1,1493,1,0,1,1125,29,59,88,357,1,5
14718948,12,2,3,4,6001,3,300,2,1124,25,55,85,356,22,25
14719027,2,1,1,1,1401,1,0,1,1125,29,59,88,357,2,5
14719105,2,1,1,1,1401,1,0,1,1125,29,59,88,357,4,5
14722860,2,1,1,1,1005,1,750,1,1125,0,28,58,316,66,7
14727235,3,1,1,2,2254,1,300,1,1125,23,53,83,83,0,1
14733186,12,2.5,1,12,488,1,500,1,30,27,54,84,354,112,41
14735190,2,1,0,2,1645,1,500,7,14,23,53,83,173,2,1
14737876,2,1,1,1,853,1,200,2,14,25,55,85,172,58,3
14737930,4,1,1,2,1310,2,300,1,1125,27,57,85,359,48,2
14738344,2,1,1,2,853,1,200,2,14,24,54,84,169,37,3
14746516,16,6,5,16,12962,16,0,1,1125,30,60,90,360,0,43
14750695,4,1,1,2,1005,2,300,2,1125,5,24,44,132,73,9
14752021,8,2,3,5,2254,4,450,2,1125,23,45,68,75,65,9
14753122,1,1,1,1,457,1,200,30,1125,30,60,90,365,0,13
14756697,7,2,2,5,2742,6,609,2,1125,19,47,71,164,113,1
14757959,3,1,1,2,1614,2,550,2,1124,12,42,67,147,131,19
14762728,6,2,3,3,3503,4,609,3,1124,16,33,57,282,21,2
14776500,2,1,1,1,1706,1,500,4,1125,29,59,85,85,20,6
14778195,4,1,1,2,1098,2,300,2,1125,10,18,33,83,89,4
14780468,4,1,1,2,1127,1,0,1,1125,1,13,22,258,132,7
14782372,5,1,1,3,2196,4,500,2,1125,18,35,53,133,27,3
14782385,2,1,1,1,945,2,250,2,1125,8,32,57,315,111,3
14789939,9,1.5,4,4,5483,6,305,2,1124,11,27,49,135,131,13
14790260,6,1,0,2,2013,4,300,1,1125,14,44,66,328,0,5
14799592,2,1,1,1,1311,2,300,1,31,9,31,61,62,151,2
14809170,2,1,1,1,4514,1,0,2,1125,0,0,0,0,0,1
14809952,8,1,3,4,2985,4,500,1,1125,11,30,56,320,97,2
14809986,2,1,1,1,670,1,0,1,1125,0,0,14,14,61,1
14811008,2,1,1,1,2013,1,0,1,1125,0,0,0,0,3,7
14828902,4,1,2,3,4508,1,0,2,1125,15,33,63,63,49,2
14831741,2,1,1,1,2833,1,0,3,10,29,59,89,89,0,9
14835631,2,1,1,1,1310,1,0,1,1125,0,0,0,87,18,1
14842153,1,1,0,1,640,1,0,3,90,29,59,89,89,1,1
14844656,2,1,1,1,1830,2,9150,5,1125,0,0,0,0,7,3
14845228,3,1,1,2,2406,1,0,1,1125,30,60,62,62,0,7
14845757,2,1,1,1,792,1,450,1,30,17,39,60,332,29,7
14846435,2,1,1,1,701,2,0,2,1125,30,60,90,90,44,8
14846689,3,1,1,3,1371,1,0,2,1125,0,11,41,313,50,1
14867457,16,2,4,9,6092,1,609,1,1125,28,58,86,358,7,14
14868115,6,1,0,3,1403,3,600,2,60,5,22,46,79,103,20
14878641,4,2,1,2,4209,2,888,2,5,0,0,0,0,18,1
14893120,3,1,0,1,1464,2,500,1,1125,2,13,32,298,204,9
14901033,1,1,1,1,884,1,0,1,1125,0,0,0,0,0,1
14901085,7,2,3,4,4904,3,300,3,1125,9,29,43,314,16,4
14903452,2,1,1,2,975,1,244,2,1125,21,51,81,354,25,4
14907706,7,2,3,4,4904,3,300,3,1125,9,29,43,314,27,4
14919394,4,1,3,2,300957,1,0,4,1125,29,59,89,364,1,1
14920961,4,1,1,2,1647,2,200,1,1125,21,42,69,191,8,14
14921021,4,1,1,2,1645,2,200,2,1125,15,42,59,180,24,14
14927290,10,2.5,1,8,1645,8,500,4,1125,15,37,58,327,1,1
14936503,5,1,1,3,1493,2,150,1,20,13,33,49,319,86,6
14938409,3,1,1,2,1340,2,160,1,1124,8,29,59,59,178,2
14938952,4,1,1,2,1797,2,150,1,1125,14,31,51,322,79,6
14939417,13,3.5,3,7,6001,6,150,1,60,0,11,25,287,35,6
14941471,4,1,1,2,1005,2,0,2,30,14,44,74,108,117,3
14942993,2,1,1,1,1036,2,300,4,1124,6,26,56,56,70,1
14943870,4,1,1,2,1919,2,500,2,30,14,33,56,141,91,5
14944407,14,2,5,9,4265,4,609,1,1125,14,35,61,327,83,15
14952218,6,2,2,3,3808,2,300,2,1125,29,59,89,361,0,25
14952343,4,1,2,2,3412,2,300,2,1125,29,59,89,361,0,25
14952958,6,2,2,3,3808,2,300,2,1125,29,59,89,360,0,25
14953112,8,2,3,4,4996,3,300,2,1124,19,47,77,347,23,25
14953595,6,2,2,2,4204,2,300,2,1125,29,59,89,361,0,25
14953929,6,2,2,3,4204,2,300,2,1125,29,59,89,361,0,25
14954022,6,1,2,3,3412,2,300,2,1125,29,59,89,361,0,25
14957495,4,2,2,2,2406,1,0,2,1125,29,59,89,362,1,38
14961838,5,1,1,3,1311,2,300,1,1125,9,29,45,309,151,4
14964333,2,1,1,1,944,1,550,2,1125,22,52,74,128,47,8
14968719,15,6,1,16,548,1,500,1,1125,30,60,90,364,3,10
14970354,4,2,2,3,6496,1,500,2,1125,0,0,0,0,1,1
14970706,1,1,1,1,426,1,400,1,1125,14,14,14,288,50,7
14972352,6,2,3,3,3503,3,300,2,1125,21,47,77,352,11,25
14976859,8,1,1,2,914,1,609,1,1125,22,44,65,339,8,1
14979268,3,1,1,2,883,1,435,2,1124,20,48,70,142,64,8
14982392,16,6,1,16,488,1,500,1,1125,26,56,86,360,21,10
14982814,16,6,1,16,488,1,500,1,1125,29,59,89,363,1,10
14985257,6,1,2,3,1980,4,500,1,1125,10,33,61,145,95,2
14988639,2,1,1,1,853,1,0,2,1125,4,15,36,193,110,5
14989794,5,1,1,2,1097,3,400,2,1125,15,39,68,156,73,5
14990683,6,1,0,3,2376,3,305,1,30,8,22,34,118,154,4
14994321,2,1,1,2,1614,1,400,1,1125,29,59,89,364,3,6
14996993,2,2,1,1,1188,1,0,1,1125,20,50,67,67,0,7
14997346,2,1,1,1,1706,1,0,1,1125,22,50,67,67,2,7
14999450,8,1,2,3,2010,4,180,7,1125,16,46,75,151,75,2
15000036,1,1,1,1,1005,1,0,15,1125,23,53,83,83,0,1
15001881,2,1,1,1,792,1,0,1,7,13,43,68,68,144,3
15002076,16,3,1,18,487,1,487,1,1125,28,58,88,266,22,12
15003439,3,2,1,1,976,2,400,1,1125,27,51,73,159,2,20
15010648,4,2,1,1,1067,2,450,1,1125,28,52,74,160,1,20
15011011,2,1,0,1,1189,1,0,2,999,21,51,81,172,30,8
15011037,5,2,2,3,3198,4,500,2,31,0,9,28,28,95,2
15013118,2,2,1,2,762,1,305,1,120,0,0,0,255,67,1
15025978,4,1,1,2,1797,2,489,3,1125,21,45,75,165,56,13
15026532,16,6,1,12,488,1,500,1,1125,30,60,90,364,4,10
15028627,2,2,1,2,792,1,0,1,1125,29,59,89,179,6,2
15035792,4,1,1,2,2802,2,250,1,1125,0,7,30,97,95,1
15043269,12,2.5,4,4,5185,4,400,2,1124,8,24,44,308,24,37
15044520,8,2,3,4,3503,4,500,2,30,19,49,74,74,43,1
15044746,2,1,1,1,1525,1,0,1,1125,29,59,61,61,1,7
15045747,9,3,3,4,3808,4,400,2,1124,14,33,49,319,12,37
15048476,2,1,1,2,701,1,550,1,60,18,48,77,352,40,7
15048989,2,1,1,1,792,1,550,1,1125,23,53,83,358,64,7
15049877,1,1,1,1,487,1,0,3,90,20,50,75,343,9,11
15060492,2,1,1,1,2806,1,0,1,1125,0,0,0,0,19,1
15073995,2,1,1,1,915,1,0,1,1125,0,0,0,0,10,1
15074709,2,1,1,1,1188,1,350,1,1125,29,59,89,179,3,1
15076839,8,1,3,4,4209,6,500,1,1125,9,34,59,331,5,4
15077655,4,2,2,2,2010,1,0,1,1125,29,53,83,355,4,38
15079200,2,1,1,1,2010,1,0,1,1125,22,50,80,167,50,1
15087932,4,1,1,2,915,1,600,2,1125,0,0,0,0,26,2
15089572,4,1,0,3,2802,4,900,1,1125,16,45,69,155,20,4
15092873,2,1,1,1,3503,1,0,1,1125,29,59,89,363,2,1
15093719,2,1,1,1,2985,2,900,1,1125,22,52,76,162,1,4
15094405,8,1,2,4,3294,3,500,4,1125,24,54,84,354,14,7
15098526,4,2,1,2,1066,2,500,1,1125,21,51,80,165,11,13
15098616,2,1,1,1,793,1,0,1,1125,25,55,85,170,57,13
15098730,10,2,4,5,2806,4,500,1,1125,30,60,90,361,0,13
15098732,10,2,4,5,2806,4,500,1,1125,30,60,90,361,2,13
15099322,2,2,1,1,793,1,0,1,1125,29,59,87,351,11,13
15101034,2,1,1,1,487,1,350,2,120,20,47,77,164,48,1
15102164,12,3,3,5,6062,4,762,1,1125,12,33,61,238,71,5
15106074,2,1,1,1,792,1,0,1,1125,14,42,72,155,121,4
15106349,2,1,1,1,1005,1,0,2,25,6,36,64,64,55,2
15107917,3,1,2,2,2498,2,300,2,1125,6,20,35,270,95,16
15122714,4,1,1,2,944,2,151,1,1125,15,43,73,160,115,4
15135045,3,1,1,1,1188,1,0,2,99,10,33,63,63,89,9
15141830,3,1,1,2,2102,2,305,2,1125,0,0,11,98,53,3
15141961,7,1,2,4,3259,4,500,5,1125,24,54,84,84,20,7
15148535,7,1,1,7,579,1,2500,1,1125,0,0,15,15,40,2
15152599,2,2,1,2,640,1,183,1,90,30,60,85,353,15,11
15154903,4,1,1,2,1310,2,300,1,1125,30,60,90,365,9,2
15155478,8,1,0,4,2501,3,500,2,1124,22,52,80,171,90,12
15169376,2,2,1,2,488,1,500,1,1125,0,0,0,0,12,1
15171093,2,1,1,1,1036,2,500,2,60,29,59,89,89,14,3
15182099,6,1,1,4,2074,2,488,3,1125,0,0,0,0,29,1
15183630,5,2,3,3,28359,1,0,1,1125,30,60,90,365,1,1
15183874,2,1,1,1,1158,1,0,1,1125,23,53,77,166,100,12
15195897,2,1,0,1,1159,1,0,2,999,12,29,59,150,47,8
15199131,1,1,1,1,18399,1,0,1,1125,30,60,90,365,0,1
15199201,1,1,1,1,18307,1,0,1,1125,30,60,90,365,0,1
15199983,5,1,1,3,2379,5,350,2,60,23,53,83,174,97,21
15200739,5,1,3,4,3625,5,500,3,1125,13,36,60,145,59,3
15201260,2,1,1,1,1493,2,0,2,1125,6,31,50,133,82,5
15204387,2,1.5,1,1,29730,1,0,2,1125,29,59,89,364,8,2
15208231,2,1,1,1,1097,3,0,1,1124,11,33,62,146,268,5
15208537,1,3,1,1,488,1,500,1,1125,30,60,90,360,17,41
15210238,4,1,1,2,1281,1,0,3,92,0,0,0,0,9,1
15210990,2,1.5,1,2,1005,2,0,1,1125,21,51,76,247,6,5
15211924,2,1,1,2,1097,2,0,1,1125,27,57,82,256,6,5
15212331,3,1,1,2,1493,2,300,1,1125,17,39,61,237,0,5
15212637,6,1,1,2,2010,3,400,1,1125,22,51,78,254,1,5
15222350,1,2.5,1,12,488,1,0,1,1125,29,58,88,358,27,41
15224042,4,1,1,2,2010,1,0,2,1125,29,59,89,364,6,38
15224260,5,1,1,2,2010,3,400,1,1125,21,50,75,160,20,5
15224708,6,3,3,3,3503,1,0,2,1125,29,59,89,360,8,38
15225749,4,2,2,2,2406,1,0,2,1125,29,59,89,360,5,38
15226000,4,2,2,2,2406,1,0,2,1125,29,59,88,359,3,38
15226313,6,3,3,3,3503,1,0,2,1125,29,59,89,360,8,38
15230472,4,1,1,2,1889,2,0,1,1125,9,19,34,196,134,4
15232724,1,1,1,1,701,1,300,1,6,23,53,83,358,15,1
15239853,2,1,1,1,854,1,500,1,14,0,0,0,0,0,1
15241142,4,2,1,4,2193,2,600,2,30,8,26,49,52,147,1
15241165,2,1,1,1,792,1,0,1,1125,11,41,71,155,121,4
15251343,2,1,1,1,1188,1,0,2,1125,29,59,89,362,1,38
15251877,4,2,2,2,2193,1,0,1,1125,29,59,89,360,7,38
15256023,12,3,1,12,549,1,500,1,30,30,59,89,175,35,41
15259010,12,2,4,4,6793,4,400,1,1125,23,45,71,343,55,1
15259302,4,1,3,3,2193,1,0,2,5,10,38,68,68,3,1
15274832,3,2.5,1,2,1189,2,400,1,30,30,60,90,360,8,41
15278341,6,1,1,3,3995,4,560,1,1125,29,59,89,360,1,5
15278703,4,1,1,1,1891,1,0,1,3,0,0,0,0,1,1
15289388,2,1,0,1,2589,1,600,30,360,29,59,89,364,2,3
15289787,6,2,2,4,3351,4,305,1,1125,22,49,74,344,80,1
15292806,16,1,3,8,7991,14,600,1,1125,30,60,90,357,1,5
15294812,2,1,1,2,579,1,335,1,7,28,58,88,88,52,2
15296732,2,1,1,1,1127,1,305,2,1125,27,57,87,87,52,4
15304337,2,1,1,1,944,1,0,1,1125,0,0,27,115,31,2
15304654,2,1,1,1,1005,1,0,2,1125,25,55,85,173,102,5
15305332,4,1,1,2,1493,2,555,2,1124,5,25,51,131,101,8
15305432,3,1,1,2,1401,2,600,2,31,3,24,44,44,61,2
15306857,12,2.5,1,12,488,1,499,1,30,29,59,89,359,24,41
15307110,3,3,1,2,1708,1,600,1,1125,30,60,90,360,17,41
15311041,5,1,1,3,1555,2,500,2,60,1,6,14,107,7,1
15313387,1,1,1,1,640,1,0,2,1125,24,54,84,174,109,5
15314110,4,1,1,2,1005,2,400,2,1125,25,55,85,169,89,5
15314438,3,1,1,2,1005,2,400,2,1125,24,54,84,172,83,5
15318113,16,4,5,11,11986,12,500,1,1125,4,9,16,261,46,6
15321059,1,1.5,1,1,396,1,0,2,8,0,0,0,0,43,2
15330072,2,1,0,1,1614,2,600,1,1125,24,54,84,359,127,2
15335547,4,1,1,2,3198,4,900,1,1125,8,34,58,144,36,4
15337030,8,8,8,1,488,1,550,1,1125,0,0,0,271,4,12
15337834,2,1,1,1,1127,1,0,1,1125,1,9,14,72,81,17
15338102,3,1,1,2,1371,2,457,2,1125,11,31,61,74,76,4
15346297,6,1,3,3,3507,2,0,2,1125,0,0,0,0,51,1
15348526,3,1,1,2,883,1,200,1,1125,29,59,89,364,41,12
15351119,16,6,1,16,488,1,500,1,1125,30,60,90,364,11,10
15351853,16,6,1,16,488,1,500,1,1125,30,60,90,364,17,10
15354155,1,1,1,1,579,1,350,2,1125,30,60,90,365,2,2
15354969,1,3,1,1,549,1,560,1,1125,0,0,0,0,0,1
15361916,2,1,1,1,1188,1,0,1,1125,21,51,78,350,120,12
15362214,4,2,0,2,2193,1,0,1,1125,30,60,90,364,0,12
15363205,4,6,1,4,396,1,400,30,1125,23,53,83,358,0,6
15364225,10,5,5,5,28999,10,1000,1,90,29,59,89,269,0,1
15364905,5,6,1,3,2010,3,550,1,60,21,49,79,169,3,9
15367733,4,1,1,2,2010,3,200,1,1125,29,59,79,345,0,1
15369300,2,1,1,1,1250,1,0,2,30,8,38,66,157,70,18
15378173,2,1,1,1,914,1,244,1,1125,30,59,89,363,24,4
15379517,14,3,1,1,640,1,680,1,90,30,60,90,180,9,9
15381491,12,2,4,4,4600,4,400,2,1124,9,20,37,305,8,37
15381789,8,2,3,4,4204,3,400,2,1124,18,48,74,346,8,37
15382191,5,2,2,2,3594,4,400,2,1124,19,39,68,327,1,37
15386093,12,2.5,1,12,488,1,549,1,1125,30,60,90,360,28,41
15390463,3,1,1,3,2041,1,500,2,1125,12,40,70,148,73,1
15393298,2,1,1,1,1005,1,0,5,180,30,60,90,180,1,1
15402080,2,1,1,2,3138,2,600,2,3,28,58,88,360,1,4
15402997,4,1,1,2,2132,2,305,2,1124,14,44,74,114,126,13
15403043,1,1,1,1,487,1,0,1,1119,0,0,0,271,8,7
15412520,16,6,1,16,488,1,500,1,1125,29,59,89,363,3,10
15415503,10,1.5,2,5,4514,4,450,2,14,4,13,40,124,14,1
15415992,7,1,3,4,3990,6,500,2,1125,16,35,55,163,4,4
15425479,4,1,2,2,8875,1,0,1,1125,30,60,90,365,0,1
15427064,2,1,1,1,1005,1,300,1,1125,30,60,83,169,3,16
15429286,2,1,1,1,944,1,0,1,1125,6,36,66,338,51,1
15430238,2,1,1,1,1098,1,0,1,30,0,0,0,0,0,1
15430480,2,1,1,1,3263,1,500,3,3,27,57,87,360,0,4
15431096,4,1,1,2,822,2,274,1,1125,19,47,77,344,111,3
15442759,16,6,1,16,488,1,500,1,1125,27,57,87,361,5,10
15445460,4,8,2,1,1006,2,1100,1,1125,30,60,90,363,2,12
15445586,6,1,2,3,2498,1,0,1,1125,21,51,81,171,114,2
